cbsa_code,metro,total_spend,date,week_num,concert_week_num,concert_date
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",403136.36,04apr2023,222,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",409971.42,11apr2023,223,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",400579.21,18apr2023,224,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",373513.07,25apr2023,225,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",340962.24,02may2023,226,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",392042.36,09may2023,227,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",336454.64,16may2023,228,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",247355.82,23may2023,229,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",393258.4,30may2023,230,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",343065.8,06jun2023,231,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",259383.1,13jun2023,232,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",358493.21,20jun2023,233,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",305320.18,27jun2023,234,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",295995.53,04jul2023,235,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",281210.11,11jul2023,236,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",336571.39,18jul2023,237,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",301455.57,25jul2023,238,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",268681,01aug2023,239,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",282669.57,08aug2023,240,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",260853.77,15aug2023,241,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",283506.83,22aug2023,242,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",185620.18,29aug2023,243,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",304499.16,05sep2023,244,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",265088.9,12sep2023,245,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",293441.7,19sep2023,246,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",245160.89,26sep2023,247,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",181947.84,03oct2023,248,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",394613.52,10oct2023,249,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",277064.21,17oct2023,250,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",278728.76,24oct2023,251,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",258409.32,31oct2023,252,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",340386.52,07nov2023,253,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",285650.24,14nov2023,254,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",280053.51,21nov2023,255,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",390542.46,28nov2023,256,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",340794.03,05dec2023,257,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",337425.54,12dec2023,258,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",264395.76,19dec2023,259,302,23664
33100,"Miami-Fort Lauderdale-West Palm Beach, FL",362172.91,26dec2023,260,302,23664
33340,"Milwaukee-Waukesha, WI",74558.475,03jan2023,209,,
33340,"Milwaukee-Waukesha, WI",44130.221,10jan2023,210,,
33340,"Milwaukee-Waukesha, WI",62197.438,17jan2023,211,,
33340,"Milwaukee-Waukesha, WI",71590.561,24jan2023,212,,
33340,"Milwaukee-Waukesha, WI",79840.186,31jan2023,213,,
33340,"Milwaukee-Waukesha, WI",79765.508,07feb2023,214,,
33340,"Milwaukee-Waukesha, WI",67432.193,14feb2023,215,,
33340,"Milwaukee-Waukesha, WI",93320.838,21feb2023,216,,
33340,"Milwaukee-Waukesha, WI",67206.964,28feb2023,217,,
33340,"Milwaukee-Waukesha, WI",61556.011,07mar2023,218,,
33340,"Milwaukee-Waukesha, WI",66647.598,14mar2023,219,,
33340,"Milwaukee-Waukesha, WI",61846.141,21mar2023,220,,
33340,"Milwaukee-Waukesha, WI",77391.92,28mar2023,221,,
33340,"Milwaukee-Waukesha, WI",65694.43,04apr2023,222,,
33340,"Milwaukee-Waukesha, WI",80503.327,11apr2023,223,,
33340,"Milwaukee-Waukesha, WI",81332.48,18apr2023,224,,
33340,"Milwaukee-Waukesha, WI",102340.75,25apr2023,225,,
33340,"Milwaukee-Waukesha, WI",71580.021,02may2023,226,,
33340,"Milwaukee-Waukesha, WI",83374.455,09may2023,227,,
33340,"Milwaukee-Waukesha, WI",82990.27,16may2023,228,,
33340,"Milwaukee-Waukesha, WI",69823.064,23may2023,229,,
33340,"Milwaukee-Waukesha, WI",100101.05,30may2023,230,,
33340,"Milwaukee-Waukesha, WI",111967.85,06jun2023,231,,
33340,"Milwaukee-Waukesha, WI",75581.87,13jun2023,232,,
33340,"Milwaukee-Waukesha, WI",116639.24,20jun2023,233,,
33340,"Milwaukee-Waukesha, WI",77783.361,27jun2023,234,,
33340,"Milwaukee-Waukesha, WI",87468.949,04jul2023,235,,
33340,"Milwaukee-Waukesha, WI",89687.253,11jul2023,236,,
33340,"Milwaukee-Waukesha, WI",95764.911,18jul2023,237,,
33340,"Milwaukee-Waukesha, WI",133060.26,25jul2023,238,,
33340,"Milwaukee-Waukesha, WI",76228.262,01aug2023,239,,
33340,"Milwaukee-Waukesha, WI",69465.607,08aug2023,240,,
33340,"Milwaukee-Waukesha, WI",62762.112,15aug2023,241,,
33340,"Milwaukee-Waukesha, WI",68860.631,22aug2023,242,,
33340,"Milwaukee-Waukesha, WI",43354.837,29aug2023,243,,
33340,"Milwaukee-Waukesha, WI",68633.003,05sep2023,244,,
33340,"Milwaukee-Waukesha, WI",76997.256,12sep2023,245,,
33340,"Milwaukee-Waukesha, WI",71641.399,19sep2023,246,,
33340,"Milwaukee-Waukesha, WI",61403.826,26sep2023,247,,
33340,"Milwaukee-Waukesha, WI",54548.489,03oct2023,248,,
33340,"Milwaukee-Waukesha, WI",63955.604,10oct2023,249,,
33340,"Milwaukee-Waukesha, WI",64148.457,17oct2023,250,,
33340,"Milwaukee-Waukesha, WI",61950.542,24oct2023,251,,
33340,"Milwaukee-Waukesha, WI",65531.735,31oct2023,252,,
33340,"Milwaukee-Waukesha, WI",52567.527,07nov2023,253,,
33340,"Milwaukee-Waukesha, WI",54603.634,14nov2023,254,,
33340,"Milwaukee-Waukesha, WI",45733.68,21nov2023,255,,
33340,"Milwaukee-Waukesha, WI",45478.341,28nov2023,256,,
33340,"Milwaukee-Waukesha, WI",50107.342,05dec2023,257,,
33340,"Milwaukee-Waukesha, WI",51685.54,12dec2023,258,,
33340,"Milwaukee-Waukesha, WI",38327.495,19dec2023,259,,
33340,"Milwaukee-Waukesha, WI",47309.396,26dec2023,260,,
36420,"Oklahoma City, OK",26748.708,03jan2023,209,,
36420,"Oklahoma City, OK",15158.311,10jan2023,210,,
36420,"Oklahoma City, OK",29080.631,17jan2023,211,,
36420,"Oklahoma City, OK",11919.152,24jan2023,212,,
36420,"Oklahoma City, OK",22664.426,31jan2023,213,,
36420,"Oklahoma City, OK",20063.978,07feb2023,214,,
36420,"Oklahoma City, OK",18043.89,14feb2023,215,,
36420,"Oklahoma City, OK",16650.508,21feb2023,216,,
36420,"Oklahoma City, OK",29721.55,28feb2023,217,,
36420,"Oklahoma City, OK",18136.873,07mar2023,218,,
36420,"Oklahoma City, OK",29560.876,14mar2023,219,,
36420,"Oklahoma City, OK",19083.554,21mar2023,220,,
36420,"Oklahoma City, OK",25250.09,28mar2023,221,,
36420,"Oklahoma City, OK",21377.656,04apr2023,222,,
36420,"Oklahoma City, OK",18771.63,11apr2023,223,,
36420,"Oklahoma City, OK",24922.097,18apr2023,224,,
36420,"Oklahoma City, OK",19921.01,25apr2023,225,,
36420,"Oklahoma City, OK",27884.708,02may2023,226,,
36420,"Oklahoma City, OK",32389.64,09may2023,227,,
36420,"Oklahoma City, OK",23373.03,16may2023,228,,
36420,"Oklahoma City, OK",20623.306,23may2023,229,,
36420,"Oklahoma City, OK",40031.714,30may2023,230,,
36420,"Oklahoma City, OK",44731.701,06jun2023,231,,
36420,"Oklahoma City, OK",25259.989,13jun2023,232,,
36420,"Oklahoma City, OK",38902.424,20jun2023,233,,
36420,"Oklahoma City, OK",26476.897,27jun2023,234,,
36420,"Oklahoma City, OK",27234.735,04jul2023,235,,
36420,"Oklahoma City, OK",29479.68,11jul2023,236,,
36420,"Oklahoma City, OK",35170.457,18jul2023,237,,
36420,"Oklahoma City, OK",28944.912,25jul2023,238,,
36420,"Oklahoma City, OK",29932.399,01aug2023,239,,
36420,"Oklahoma City, OK",29003.304,08aug2023,240,,
36420,"Oklahoma City, OK",25224.799,15aug2023,241,,
36420,"Oklahoma City, OK",22084.25,22aug2023,242,,
36420,"Oklahoma City, OK",13228.876,29aug2023,243,,
36420,"Oklahoma City, OK",23248.05,05sep2023,244,,
36420,"Oklahoma City, OK",24430.753,12sep2023,245,,
36420,"Oklahoma City, OK",23763.804,19sep2023,246,,
36420,"Oklahoma City, OK",29735.682,26sep2023,247,,
36420,"Oklahoma City, OK",17744.88,03oct2023,248,,
36420,"Oklahoma City, OK",27423.298,10oct2023,249,,
36420,"Oklahoma City, OK",27304.875,17oct2023,250,,
36420,"Oklahoma City, OK",18785.14,24oct2023,251,,
36420,"Oklahoma City, OK",19973.951,31oct2023,252,,
36420,"Oklahoma City, OK",21702.106,07nov2023,253,,
36420,"Oklahoma City, OK",59292.362,14nov2023,254,,
36420,"Oklahoma City, OK",19643.409,21nov2023,255,,
36420,"Oklahoma City, OK",17901.701,28nov2023,256,,
36420,"Oklahoma City, OK",16259.733,05dec2023,257,,
36420,"Oklahoma City, OK",16318.105,12dec2023,258,,
36420,"Oklahoma City, OK",13802.283,19dec2023,259,,
36420,"Oklahoma City, OK",14502.776,26dec2023,260,,
36740,"Orlando-Kissimmee-Sanford, FL",203809.28,03jan2023,209,,
36740,"Orlando-Kissimmee-Sanford, FL",114759.71,10jan2023,210,,
36740,"Orlando-Kissimmee-Sanford, FL",186772.97,17jan2023,211,,
36740,"Orlando-Kissimmee-Sanford, FL",140646.13,24jan2023,212,,
36740,"Orlando-Kissimmee-Sanford, FL",150231.78,31jan2023,213,,
36740,"Orlando-Kissimmee-Sanford, FL",202615.1,07feb2023,214,,
36740,"Orlando-Kissimmee-Sanford, FL",145285.65,14feb2023,215,,
36740,"Orlando-Kissimmee-Sanford, FL",228293.66,21feb2023,216,,
36740,"Orlando-Kissimmee-Sanford, FL",192899.17,28feb2023,217,,
36740,"Orlando-Kissimmee-Sanford, FL",182123.85,07mar2023,218,,
36740,"Orlando-Kissimmee-Sanford, FL",229661.59,14mar2023,219,,
36740,"Orlando-Kissimmee-Sanford, FL",222163.56,21mar2023,220,,
36740,"Orlando-Kissimmee-Sanford, FL",195383.83,28mar2023,221,,
36740,"Orlando-Kissimmee-Sanford, FL",187456.93,04apr2023,222,,
36740,"Orlando-Kissimmee-Sanford, FL",191061.44,11apr2023,223,,
36740,"Orlando-Kissimmee-Sanford, FL",189698.7,18apr2023,224,,
36740,"Orlando-Kissimmee-Sanford, FL",184761.69,25apr2023,225,,
36740,"Orlando-Kissimmee-Sanford, FL",193486.61,02may2023,226,,
36740,"Orlando-Kissimmee-Sanford, FL",172680.11,09may2023,227,,
36740,"Orlando-Kissimmee-Sanford, FL",166360.32,16may2023,228,,
36740,"Orlando-Kissimmee-Sanford, FL",124015.67,23may2023,229,,
36740,"Orlando-Kissimmee-Sanford, FL",207354.22,30may2023,230,,
36740,"Orlando-Kissimmee-Sanford, FL",142753.08,06jun2023,231,,
36740,"Orlando-Kissimmee-Sanford, FL",134124.49,13jun2023,232,,
36740,"Orlando-Kissimmee-Sanford, FL",211505.24,20jun2023,233,,
36740,"Orlando-Kissimmee-Sanford, FL",172789.06,27jun2023,234,,
36740,"Orlando-Kissimmee-Sanford, FL",157568.46,04jul2023,235,,
36740,"Orlando-Kissimmee-Sanford, FL",175645.54,11jul2023,236,,
36740,"Orlando-Kissimmee-Sanford, FL",160323.78,18jul2023,237,,
36740,"Orlando-Kissimmee-Sanford, FL",212502.14,25jul2023,238,,
36740,"Orlando-Kissimmee-Sanford, FL",212428.56,01aug2023,239,,
36740,"Orlando-Kissimmee-Sanford, FL",119026.48,08aug2023,240,,
36740,"Orlando-Kissimmee-Sanford, FL",158011.8,15aug2023,241,,
36740,"Orlando-Kissimmee-Sanford, FL",110460.68,22aug2023,242,,
36740,"Orlando-Kissimmee-Sanford, FL",128160.07,29aug2023,243,,
36740,"Orlando-Kissimmee-Sanford, FL",159982.89,05sep2023,244,,
36740,"Orlando-Kissimmee-Sanford, FL",120341.69,12sep2023,245,,
36740,"Orlando-Kissimmee-Sanford, FL",125200.3,19sep2023,246,,
36740,"Orlando-Kissimmee-Sanford, FL",179794.38,26sep2023,247,,
36740,"Orlando-Kissimmee-Sanford, FL",107663.57,03oct2023,248,,
36740,"Orlando-Kissimmee-Sanford, FL",175836.62,10oct2023,249,,
36740,"Orlando-Kissimmee-Sanford, FL",132522.64,17oct2023,250,,
36740,"Orlando-Kissimmee-Sanford, FL",146077.27,24oct2023,251,,
36740,"Orlando-Kissimmee-Sanford, FL",134523.05,31oct2023,252,,
36740,"Orlando-Kissimmee-Sanford, FL",142281.89,07nov2023,253,,
36740,"Orlando-Kissimmee-Sanford, FL",168219.54,14nov2023,254,,
36740,"Orlando-Kissimmee-Sanford, FL",166831.95,21nov2023,255,,
36740,"Orlando-Kissimmee-Sanford, FL",167152.84,28nov2023,256,,
36740,"Orlando-Kissimmee-Sanford, FL",175729.53,05dec2023,257,,
36740,"Orlando-Kissimmee-Sanford, FL",263224.79,12dec2023,258,,
36740,"Orlando-Kissimmee-Sanford, FL",191474.07,19dec2023,259,,
36740,"Orlando-Kissimmee-Sanford, FL",305599.1,26dec2023,260,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",50535.989,03jan2023,209,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",54416.794,10jan2023,210,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",61732.959,17jan2023,211,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",53566.202,24jan2023,212,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",57046.46,31jan2023,213,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",47991.011,07feb2023,214,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",90602.644,14feb2023,215,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",76619.169,21feb2023,216,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",95863.187,28feb2023,217,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",60108.868,07mar2023,218,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",73419.249,14mar2023,219,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",59161.503,21mar2023,220,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",66039.463,28mar2023,221,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",82546.356,04apr2023,222,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",57171.796,11apr2023,223,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",83600.741,18apr2023,224,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",71632.557,25apr2023,225,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",66080.599,02may2023,226,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",72146.108,09may2023,227,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",76341.941,16may2023,228,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",60300.418,23may2023,229,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",100723.99,30may2023,230,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",107761.56,06jun2023,231,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",88162.261,13jun2023,232,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",104304.13,20jun2023,233,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",108456.14,27jun2023,234,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",96420.282,04jul2023,235,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",90185.981,11jul2023,236,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",108583.09,18jul2023,237,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",106075.81,25jul2023,238,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",90830.291,01aug2023,239,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",106635.3,08aug2023,240,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",76456.448,15aug2023,241,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",80183.372,22aug2023,242,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",61186.709,29aug2023,243,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",86627.376,05sep2023,244,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",77563.317,12sep2023,245,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",89482.331,19sep2023,246,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",82817.086,26sep2023,247,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",65541.22,03oct2023,248,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",81544.477,10oct2023,249,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",98781.801,17oct2023,250,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",75044.175,24oct2023,251,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",58847.281,31oct2023,252,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",62366.972,07nov2023,253,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",73731.533,14nov2023,254,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",67687.602,21nov2023,255,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",59189.771,28nov2023,256,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",53456.4,05dec2023,257,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",63753.781,12dec2023,258,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",53806.554,19dec2023,259,,
38900,"Portland-Vancouver-Hillsboro, OR-WA",73409.923,26dec2023,260,,
39300,"Providence-Warwick, RI-MA",17490.375,03jan2023,209,,
39300,"Providence-Warwick, RI-MA",10980.595,10jan2023,210,,
39300,"Providence-Warwick, RI-MA",19348.873,17jan2023,211,,
39300,"Providence-Warwick, RI-MA",21020.646,24jan2023,212,,
39300,"Providence-Warwick, RI-MA",19388.805,31jan2023,213,,
39300,"Providence-Warwick, RI-MA",13914.26,07feb2023,214,,
39300,"Providence-Warwick, RI-MA",17354.557,14feb2023,215,,
39300,"Providence-Warwick, RI-MA",27253.589,21feb2023,216,,
39300,"Providence-Warwick, RI-MA",20463.137,28feb2023,217,,
39300,"Providence-Warwick, RI-MA",38723.662,07mar2023,218,,
39300,"Providence-Warwick, RI-MA",38467.084,14mar2023,219,,
39300,"Providence-Warwick, RI-MA",29418.325,21mar2023,220,,
39300,"Providence-Warwick, RI-MA",37289.21,28mar2023,221,,
39300,"Providence-Warwick, RI-MA",30674.431,04apr2023,222,,
39300,"Providence-Warwick, RI-MA",52754.61,11apr2023,223,,
39300,"Providence-Warwick, RI-MA",41310.115,18apr2023,224,,
39300,"Providence-Warwick, RI-MA",49023.257,25apr2023,225,,
39300,"Providence-Warwick, RI-MA",54958.233,02may2023,226,,
39300,"Providence-Warwick, RI-MA",60936.468,09may2023,227,,
39300,"Providence-Warwick, RI-MA",63078.969,16may2023,228,,
39300,"Providence-Warwick, RI-MA",45518.898,23may2023,229,,
39300,"Providence-Warwick, RI-MA",87980.368,30may2023,230,,
39300,"Providence-Warwick, RI-MA",64850.425,06jun2023,231,,
39300,"Providence-Warwick, RI-MA",81460.484,13jun2023,232,,
39300,"Providence-Warwick, RI-MA",89304.299,20jun2023,233,,
39300,"Providence-Warwick, RI-MA",72374.803,27jun2023,234,,
39300,"Providence-Warwick, RI-MA",105458.65,04jul2023,235,,
39300,"Providence-Warwick, RI-MA",77484.321,11jul2023,236,,
39300,"Providence-Warwick, RI-MA",87538.909,18jul2023,237,,
39300,"Providence-Warwick, RI-MA",82551.462,25jul2023,238,,
39300,"Providence-Warwick, RI-MA",97041.164,01aug2023,239,,
39300,"Providence-Warwick, RI-MA",84281.396,08aug2023,240,,
39300,"Providence-Warwick, RI-MA",81836.186,15aug2023,241,,
39300,"Providence-Warwick, RI-MA",64111.347,22aug2023,242,,
39300,"Providence-Warwick, RI-MA",51377.032,29aug2023,243,,
39300,"Providence-Warwick, RI-MA",60908.902,05sep2023,244,,
39300,"Providence-Warwick, RI-MA",61949.267,12sep2023,245,,
39300,"Providence-Warwick, RI-MA",50468.295,19sep2023,246,,
39300,"Providence-Warwick, RI-MA",58152.526,26sep2023,247,,
39300,"Providence-Warwick, RI-MA",54615.756,03oct2023,248,,
39300,"Providence-Warwick, RI-MA",75637.678,10oct2023,249,,
39300,"Providence-Warwick, RI-MA",55107.319,17oct2023,250,,
39300,"Providence-Warwick, RI-MA",37291.217,24oct2023,251,,
39300,"Providence-Warwick, RI-MA",42369.367,31oct2023,252,,
39300,"Providence-Warwick, RI-MA",37070.93,07nov2023,253,,
39300,"Providence-Warwick, RI-MA",32488.772,14nov2023,254,,
39300,"Providence-Warwick, RI-MA",30524.255,21nov2023,255,,
39300,"Providence-Warwick, RI-MA",22923.517,28nov2023,256,,
39300,"Providence-Warwick, RI-MA",24917.6,05dec2023,257,,
39300,"Providence-Warwick, RI-MA",18708.927,12dec2023,258,,
39300,"Providence-Warwick, RI-MA",17285.261,19dec2023,259,,
39300,"Providence-Warwick, RI-MA",18346.836,26dec2023,260,,
39580,"Raleigh-Cary, NC",41912.298,03jan2023,209,,
39580,"Raleigh-Cary, NC",58139.773,10jan2023,210,,
39580,"Raleigh-Cary, NC",55564.624,17jan2023,211,,
39580,"Raleigh-Cary, NC",60081.842,24jan2023,212,,
39580,"Raleigh-Cary, NC",58144.636,31jan2023,213,,
39580,"Raleigh-Cary, NC",47223.591,07feb2023,214,,
39580,"Raleigh-Cary, NC",33708.613,14feb2023,215,,
39580,"Raleigh-Cary, NC",62726.871,21feb2023,216,,
39580,"Raleigh-Cary, NC",108889.22,28feb2023,217,,
39580,"Raleigh-Cary, NC",61550.912,07mar2023,218,,
39580,"Raleigh-Cary, NC",56964.202,14mar2023,219,,
39580,"Raleigh-Cary, NC",74831.445,21mar2023,220,,
39580,"Raleigh-Cary, NC",104390.28,28mar2023,221,,
39580,"Raleigh-Cary, NC",70749.201,04apr2023,222,,
39580,"Raleigh-Cary, NC",77697.318,11apr2023,223,,
39580,"Raleigh-Cary, NC",56311.256,18apr2023,224,,
39580,"Raleigh-Cary, NC",93517.894,25apr2023,225,,
39580,"Raleigh-Cary, NC",67356.53,02may2023,226,,
39580,"Raleigh-Cary, NC",63939.325,09may2023,227,,
39580,"Raleigh-Cary, NC",83850.697,16may2023,228,,
39580,"Raleigh-Cary, NC",46461.89,23may2023,229,,
39580,"Raleigh-Cary, NC",83561.135,30may2023,230,,
39580,"Raleigh-Cary, NC",60867.635,06jun2023,231,,
39580,"Raleigh-Cary, NC",52659.535,13jun2023,232,,
39580,"Raleigh-Cary, NC",60763.417,20jun2023,233,,
39580,"Raleigh-Cary, NC",61328.18,27jun2023,234,,
39580,"Raleigh-Cary, NC",40283.368,04jul2023,235,,
39580,"Raleigh-Cary, NC",66021.661,11jul2023,236,,
39580,"Raleigh-Cary, NC",99535.961,18jul2023,237,,
39580,"Raleigh-Cary, NC",81309.891,25jul2023,238,,
39580,"Raleigh-Cary, NC",107474.57,01aug2023,239,,
39580,"Raleigh-Cary, NC",59395.7,08aug2023,240,,
39580,"Raleigh-Cary, NC",50594.9,15aug2023,241,,
39580,"Raleigh-Cary, NC",81305.377,22aug2023,242,,
39580,"Raleigh-Cary, NC",39536.164,29aug2023,243,,
39580,"Raleigh-Cary, NC",60535.197,05sep2023,244,,
39580,"Raleigh-Cary, NC",46629.707,12sep2023,245,,
39580,"Raleigh-Cary, NC",41331.932,19sep2023,246,,
39580,"Raleigh-Cary, NC",78019.976,26sep2023,247,,
39580,"Raleigh-Cary, NC",51942.104,03oct2023,248,,
39580,"Raleigh-Cary, NC",83661.378,10oct2023,249,,
39580,"Raleigh-Cary, NC",74265.603,17oct2023,250,,
39580,"Raleigh-Cary, NC",55294.862,24oct2023,251,,
39580,"Raleigh-Cary, NC",76139.676,31oct2023,252,,
39580,"Raleigh-Cary, NC",51778.18,07nov2023,253,,
39580,"Raleigh-Cary, NC",70626.943,14nov2023,254,,
39580,"Raleigh-Cary, NC",108362.94,21nov2023,255,,
39580,"Raleigh-Cary, NC",56698.352,28nov2023,256,,
39580,"Raleigh-Cary, NC",38202.682,05dec2023,257,,
39580,"Raleigh-Cary, NC",37889.311,12dec2023,258,,
39580,"Raleigh-Cary, NC",27968.884,19dec2023,259,,
39580,"Raleigh-Cary, NC",36053.104,26dec2023,260,,
40060,"Richmond, VA",47103.494,03jan2023,209,,
40060,"Richmond, VA",26930.618,10jan2023,210,,
40060,"Richmond, VA",63388.926,17jan2023,211,,
40060,"Richmond, VA",43265.64,24jan2023,212,,
40060,"Richmond, VA",46661.993,31jan2023,213,,
40060,"Richmond, VA",39530.959,07feb2023,214,,
40060,"Richmond, VA",33967.052,14feb2023,215,,
40060,"Richmond, VA",69492.354,21feb2023,216,,
40060,"Richmond, VA",63009.112,28feb2023,217,,
40060,"Richmond, VA",57693.194,07mar2023,218,,
40060,"Richmond, VA",69930.318,14mar2023,219,,
40060,"Richmond, VA",74648.287,21mar2023,220,,
40060,"Richmond, VA",99092.313,28mar2023,221,,
40060,"Richmond, VA",78170.33,04apr2023,222,,
40060,"Richmond, VA",50618.985,11apr2023,223,,
40060,"Richmond, VA",91290.515,18apr2023,224,,
40060,"Richmond, VA",51265.786,25apr2023,225,,
40060,"Richmond, VA",54291.068,02may2023,226,,
40060,"Richmond, VA",60818.625,09may2023,227,,
40060,"Richmond, VA",71012.209,16may2023,228,,
40060,"Richmond, VA",58649.691,23may2023,229,,
40060,"Richmond, VA",83493.734,30may2023,230,,
40060,"Richmond, VA",89069.813,06jun2023,231,,
40060,"Richmond, VA",70212.202,13jun2023,232,,
40060,"Richmond, VA",84688.826,20jun2023,233,,
40060,"Richmond, VA",58347.85,27jun2023,234,,
40060,"Richmond, VA",48245.571,04jul2023,235,,
40060,"Richmond, VA",58307.81,11jul2023,236,,
40060,"Richmond, VA",52919.215,18jul2023,237,,
40060,"Richmond, VA",70558.374,25jul2023,238,,
40060,"Richmond, VA",49655.475,01aug2023,239,,
40060,"Richmond, VA",58014.465,08aug2023,240,,
40060,"Richmond, VA",53663.267,15aug2023,241,,
40060,"Richmond, VA",53459.13,22aug2023,242,,
40060,"Richmond, VA",34417.873,29aug2023,243,,
40060,"Richmond, VA",53217.16,05sep2023,244,,
40060,"Richmond, VA",47441.12,12sep2023,245,,
40060,"Richmond, VA",44311.27,19sep2023,246,,
40060,"Richmond, VA",43989.174,26sep2023,247,,
40060,"Richmond, VA",40490.877,03oct2023,248,,
40060,"Richmond, VA",82973.218,10oct2023,249,,
40060,"Richmond, VA",67235.503,17oct2023,250,,
